ShortenedID	LFQ.intensity.24hrsI-Rep1	LFQ.intensity.24hrsI-Rep2	LFQ.intensity.24hrsI-Rep3	LFQ.intensity.24hrsNI-Rep1	LFQ.intensity.24hrsNI-Rep2	LFQ.intensity.24hrsNI-Rep3	LFQ.intensity.8hrsI-Rep1	LFQ.intensity.8hrsI-Rep2	LFQ.intensity.8hrsI-Rep3	LFQ.intensity.8hrsNI-Rep1	LFQ.intensity.8hrsNI-Rep2	LFQ.intensity.8hrsNI-Rep3
Solyc01g090990.2.1	0	577560	713330	817490	1114000	0	988110	794370	776970	0	618010	868470
Solyc01g091050.2.1	36947000	22449000	35757000	40423000	24247000	54279000	42512000	38058000	59241000	43953000	23217000	107870000
Solyc01g091190.2.1	1147700	10927000	1196700	610650	697130	0	0	351520	732230	643010	441220	0
Solyc01g091200.2.1	903950	0	0	1333900	1752700	0	2409700	1278400	1418300	4608600	903080	0
Solyc11g072260.1.1	43410000	77029000	44280000	46879000	57036000	33341000	50313000	51896000	67765000	43520000	79492000	25962000
Solyc01g091300.2.1	0	0	1427100	0	0	0	0	0	0	0	0	0
Solyc01g091310.2.1	5822500	7053200	3101100	5329100	2372700	1408100	3290800	3398800	2580400	6022800	2016800	1236800
Solyc01g091340.2.1	0	0	0	976510	0	901640	980470	928540	0	751010	0	0
Solyc01g091370.2.1	0	0	0	6813800	6424400	5123700	4913800	6369600	6215200	6237400	5948500	5536000
Solyc01g091530.2.1	14094000	11713000	9796700	3184000	9013300	11919000	4118100	12540000	5223600	2041100	9687000	11120000
Solyc01g091580.2.1	2030300	4829700	1321400	0	0	0	0	0	0	0	0	0
Solyc01g091640.2.1	4228700	7369500	0	7632200	5545600	2605300	4576500	4110300	3161600	6114100	3724000	2592800
Solyc01g091750.2.1	3791900	2466800	1122700	1891900	3541800	5371900	2823900	2456200	1046300	2389700	2111600	4785200
Solyc01g091920.2.1	0	0	0	1866900	1119400	0	0	1623000	0	1623200	0	1202900
Solyc01g093970.2.1	6114600	2854800	1787400	4582800	2316400	3375000	5376200	3448600	1690000	3882100	2765200	2341400
Solyc01g094030.2.1	3981500	0	0	3577000	0	0	0	0	0	0	0	0
Solyc01g094200.2.1	2179000	13140000	2358000	0	0	0	0	0	0	0	0	0
Solyc01g094290.2.1	1184100	1766600	2170800	1089900	925100	1638300	825060	844540	1514500	838170	1029200	817370
Solyc01g094350.2.1	1063700	0	1824000	0	0	0	0	0	0	933200	0	1341200
Solyc01g094370.2.1	25193000	28857000	38292000	86693000	27260000	45204000	62727000	24177000	36799000	72323000	69671000	56255000
Solyc01g094410.2.1	30321000	31579000	27049000	19792000	25305000	21621000	22069000	31509000	22175000	18447000	22496000	20570000
Solyc01g094420.2.1	60722000	20389000	41528000	69252000	68200000	57015000	82435000	45933000	67559000	76881000	71077000	55717000
Solyc01g094460.2.1	65605000	25597000	93653000	205480000	147490000	176450000	184500000	136010000	238490000	157730000	121520000	209830000
Solyc01g094480.2.1	216130000	133810000	159010000	188850000	350610000	307640000	415840000	369810000	346570000	178440000	311090000	245200000
Solyc01g094560.2.1	2896600	29339000	7411100	2744800	5027800	1917700	2365500	24558000	17029000	0	10006000	1999100
Solyc01g094620.2.1	1058900	1122000	1255100	1882000	920490	1503900	1234900	871660	0	1148500	0	1742600
Solyc01g094690.2.1	3723400	3294700	1228200	933480	836090	736300	1002500	878240	864750	1349000	832500	1042000
Solyc01g094760.2.1	2763700	0	1421700	0	0	1184400	2000500	1394300	1505500	2410400	1061400	1146900
Solyc01g094800.2.1	15397000	7281600	16930000	31048000	22815000	25374000	28611000	20933000	6102800	24907000	18223000	27401000
Solyc01g094960.2.1	0	1076600	0	0	0	0	0	0	0	0	0	0
Solyc01g095040.2.1	0	0	0	636050	0	0	0	0	0	818420	769440	811520
Solyc01g095070.2.1	4949200	4285400	6992400	0	0	0	0	0	0	0	0	0
Solyc01g095430.2.1	5313800	24278000	5495600	0	0	0	0	0	0	0	0	0
Solyc01g095450.2.1	7133800	2489800	9084500	12810000	11787000	11454000	15703000	6242600	6873200	13313000	8739300	12995000
Solyc01g095480.2.1	1124700	1124100	1446700	3328700	1955100	2015200	2567700	2598600	3349000	0	2845700	2585900
Solyc01g095650.2.1	25777000	11262000	20118000	29463000	40206000	39057000	16647000	27951000	40319000	7423100	48651000	37329000
Solyc01g095670.2.1	8274900	42229000	8338900	3506400	4252400	2616600	2695700	3991900	3877700	0	2982600	0
Solyc01g095740.2.1	31931000	27252000	24284000	24845000	27022000	23269000	46045000	45291000	29587000	33564000	43617000	27461000
Solyc01g095790.2.1	3819000	2237200	3189600	2761200	2739600	4348000	2840000	2663900	5890100	1186000	2554700	3072000
Solyc01g095900.2.1	0	0	0	1356300	1748500	1250300	0	2690300	0	1735000	2078900	1254700
Solyc01g095970.2.1	59001000	46253000	61443000	33097000	38195000	33516000	41458000	34058000	42302000	32935000	40862000	27191000
Solyc01g096040.2.1	107800000	45803000	105960000	174690000	425760000	219170000	185880000	175610000	127810000	116240000	189280000	276170000
Solyc01g096180.2.1	0	0	0	0	0	0	0	509490	0	0	693430	650530
Solyc01g096240.2.1	11084000	58151000	8252100	5237100	0	0	0	0	0	0	0	0
Solyc01g096370.2.1	0	0	0	2137000	1656700	958730	1038800	1519300	1734300	1744100	1579200	721180
Solyc01g096390.2.1	15054000	5815500	16504000	29866000	16843000	34048000	20194000	14739000	1492000	47719000	26138000	54049000
Solyc01g096450.2.1	487470000	298720000	692920000	845360000	1078100000	983890000	1229400000	1213000000	736630000	1557300000	737350000	1437400000
Solyc01g096480.2.1	5487800	12422000	2813300	17177000	4973800	2705300	1981300	13011000	25692000	3477500	6865800	9764200
Solyc01g096490.2.1	0	0	0	817890	0	677180	733930	0	0	787130	1159500	0
Solyc01g096520.2.1	16030000	9747300	15023000	16063000	18433000	11628000	20745000	10395000	18929000	24764000	15707000	13400000
Solyc01g096590.2.1	0	0	0	9450900	0	0	0	0	0	0	0	0
Solyc01g096600.2.1	69439000	38929000	92443000	89003000	74227000	89981000	67399000	88806000	63068000	89025000	82876000	120770000
Solyc01g096610.2.1	1295600	984770	1893000	886610	1199600	2224400	1306900	1898500	2457300	0	2248900	1660800
Solyc01g096660.2.1	11074000	30818000	0	0	0	0	0	0	0	0	0	0
Solyc01g096780.2.1	140730000	87347000	172890000	364550000	173190000	239630000	252380000	171750000	219410000	254660000	119110000	156770000
Solyc01g096800.2.1	19036000	11225000	38011000	27297000	44290000	27769000	50318000	33105000	29506000	30118000	26546000	27278000
Solyc01g096830.2.1	1626700	0	0	0	0	0	0	0	0	0	0	0
Solyc01g096900.2.1	267390000	138440000	169490000	281060000	209070000	177570000	225460000	242170000	333950000	350390000	235790000	230840000
Solyc01g096950.2.1	3004100	2672400	2669000	6714100	3092200	2934000	7903900	4121600	3776600	7064600	5092600	3255000
Solyc01g097010.2.1	19091000	20479000	14634000	11780000	11432000	4258900	11459000	9726300	5930500	5213500	9594500	6450800
Solyc01g097030.2.1	0	0	0	0	0	0	0	0	0	1548500	0	3366700
Solyc01g097240.2.1	1948400	0	2583200	0	0	0	0	0	0	0	0	0
Solyc01g097250.2.1	0	0	0	344260	298200	0	0	375920	0	367600	348070	948580
Solyc01g097270.2.1	0	697660	936650	0	0	0	0	0	0	0	0	0
Solyc01g097320.2.1	5030200	2186300	7090000	5330600	3522700	5454400	4611900	3276900	1966000	4905700	2603100	5646900
Solyc01g097340.2.1	4043400	20512000	3540800	0	0	0	0	3043400	0	0	2417000	0
Solyc01g097460.2.1	19172000	56844000	11386000	756710	894820	900730	1140000	1345700	0	0	863610	0
Solyc01g097520.2.1	884770	3478600	0	681020	1014000	240620	453750	530390	0	0	0	0
Solyc01g097640.2.1	52340000	33878000	83975000	102030000	114880000	99165000	128570000	115170000	91169000	121410000	93544000	72378000
Solyc01g097760.2.1	5331800	3754800	3537100	6236900	8682900	4433600	4802800	14743000	2137900	2909200	9050600	4931500
Solyc01g097770.2.1	5824200	12043000	6005000	5029300	6777700	5059500	5550400	9270600	5137900	5900500	7783500	4167100
Solyc01g097810.2.1	2056800	7193100	0	0	0	0	503900	786410	0	0	0	0
Solyc01g097860.2.1	1098300	5979500	1056100	753120	961340	0	784590	0	0	0	999180	0
Solyc01g097880.2.1	0	0	0	80277	0	0	0	0	0	0	0	0
Solyc01g097890.2.1	100090000	63315000	92651000	98222000	97931000	85523000	108920000	113400000	117080000	115240000	92450000	55402000
Solyc01g098000.2.1	0	1984500	0	0	0	0	0	0	0	0	0	0
Solyc08g023590.2.1	0	0	0	0	0	0	0	293290	0	0	0	0
Solyc01g098100.2.1	18228000	13887000	29931000	38655000	30603000	39749000	48658000	31394000	33710000	33409000	47366000	25581000
Solyc01g098160.2.1	3624600	1946600	2009800	3042700	3724100	2938600	3157400	3443700	3208600	3055600	4245600	3268900
Solyc01g098180.2.1	28433000	15092000	10150000	17477000	24793000	16471000	7820800	16145000	16636000	11543000	20370000	20469000
Solyc01g098250.2.1	2186700	1271000	1832600	2419400	2025800	2224800	2499700	2194400	1517100	1578100	1609300	1808400
Solyc01g098350.2.1	7529900	4213200	11077000	4529400	6610900	3109000	5215500	5729300	5871900	3389000	4407200	3156900
Solyc01g098640.2.1	63913000	154260000	41082000	4892800	1797100	1833000	1976600	2520900	4456100	481490	10321000	1752600
Solyc01g098780.2.1	0	0	0	0	0	0	0	0	0	0	0	190490
Solyc01g098810.2.1	22633000	22263000	25566000	46512000	35112000	35042000	23837000	43924000	29593000	50622000	17499000	34947000
Solyc01g098990.2.1	0	2520600	0	0	0	0	0	0	0	0	0	0
Solyc01g099020.2.1	0	4377800	0	0	0	0	0	0	0	0	0	0
Solyc01g099090.2.1	0	791020	1944500	0	1369000	1808300	0	1449400	0	0	0	1796900
Solyc01g099100.2.1	80681000	96921000	71818000	17622000	18230000	15159000	7809700	12155000	8863400	8762000	8639000	15710000
Solyc01g099110.2.1	1865300	6710100	0	0	0	0	0	0	0	0	0	0
Solyc01g099220.2.1	0	0	319940000	0	0	0	0	0	0	0	0	0
Solyc01g099360.2.1	11918000	7199400	9240600	19283000	18453000	18922000	19894000	12079000	25869000	20055000	12067000	19816000
Solyc01g099370.2.1	5685300	3733700	2563700	0	0	0	0	0	0	0	0	0
Solyc01g099410.2.1	3769900000	2134400000	746650000	6496700000	9964000000	2508400000	14705000000	7509200000	2171700000	5890700000	13445000000	2193000000
Solyc01g099630.2.1	218960000	203530000	161820000	101880000	177800000	142990000	83694000	103630000	63627000	56462000	96349000	183300000
Solyc01g099670.2.1	20147000	43125000	17692000	7204300	8032500	3777000	4406300	9990200	9897100	3444400	12891000	2142100
Solyc01g099690.2.1	0	5223800	0	0	0	0	0	0	0	0	0	0
Solyc09g065940.2.1	4291000	5898200	8955300	7871600	3004400	4430700	4686400	11211000	9735400	3585700	7947700	4069600
Solyc01g099760.2.1	20648000	29908000	16557000	11429000	17423000	12628000	14959000	15586000	10236000	10310000	13621000	6726200
Solyc01g099770.2.1	32682000	47275000	18127000	17652000	16837000	10417000	18583000	17896000	13017000	15210000	21152000	8901100
Solyc01g099810.2.1	36420000	0	106070000	0	39530000	39736000	0	0	0	27967000	32780000	0
Solyc01g099830.2.1	42219000	103450000	28910000	45749000	31197000	17758000	21466000	47713000	34158000	16906000	53446000	19656000
Solyc01g099850.2.1	0	0	0	0	0	0	0	0	0	0	244640	0
Solyc01g099890.2.1	1380700	1908200	983700	0	0	0	0	0	0	0	0	0
Solyc01g099900.2.1	44833000	41130000	109430000	79240000	75389000	42588000	61633000	88645000	61785000	30068000	165450000	32633000
Solyc01g100050.2.1	87166000	82827000	88057000	107460000	86562000	68000000	93236000	56375000	93556000	55358000	66939000	58819000
Solyc01g100060.2.1	25514000	20614000	35033000	76756000	58540000	34622000	70066000	39471000	28503000	42061000	32709000	47388000
Solyc01g100130.2.1	0	0	0	0	0	0	0	0	0	513760	0	0
Solyc01g100200.2.1	0	0	0	0	0	0	1294700	0	0	0	0	0
Solyc01g100320.2.1	6726900	13694000	6475200	4142700	4637200	2680900	3723600	5784600	3356000	3334700	3726100	2628400
Solyc01g100330.2.1	1329800	1083100	735480	1159600	1099300	0	978990	1156800	849210	0	0	0
Solyc01g100360.2.1	78434000	58417000	23168000	2002800	3541600	1859700	3195900	10540000	5624100	1663500	3589900	929220
Solyc01g100380.2.1	43127000	46290000	32064000	46226000	78594000	65258000	68908000	123260000	94867000	45186000	70741000	74799000
Solyc01g100430.2.1	0	0	1263600	0	0	0	0	0	0	0	0	842760
Solyc01g100500.2.1	94652000	49820000	35542000	68835000	86735000	49646000	129330000	66069000	50037000	104680000	57515000	54378000
Solyc01g100520.2.1	2801200	18293000	1278000	0	522030	0	0	0	0	0	0	0
Solyc01g100570.2.1	722160000	473700000	939730000	1444500000	1307400000	985750000	1732900000	1040500000	1115100000	784410000	993470000	1145600000
Solyc01g100650.2.1	1847800	23321000	1717900	235250	0	0	0	661510	0	0	467340	0
Solyc01g100720.2.1	0	0	0	0	2171700	0	0	1960800	0	2115800	0	0
Solyc01g101020.2.1	250760000	160650000	283500000	225490000	275040000	394770000	348390000	324200000	383080000	267110000	281380000	279530000
Solyc01g101030.2.1	15019000	9911200	15237000	20332000	20670000	21583000	34674000	38032000	21750000	22857000	42579000	22360000
Solyc12g099000.1.1	530650	0	0	0	0	0	0	0	0	0	0	0
Solyc01g102350.2.1	56281000	55171000	53582000	7996200	6977800	9190800	17339000	9455800	6534000	10430000	6282600	8318600
Solyc01g102400.2.1	40408000	0	12468000	6145900	7431300	6845300	16060000	5369800	18102000	9136000	6308100	9892200
Solyc01g102410.2.1	9457200	5712400	5849300	6502100	4954500	5178000	2946600	6672200	11273000	7331000	6377000	3424500
Solyc01g102510.2.1	83485000	69880000	75486000	27902000	42285000	56772000	37768000	44835000	48911000	30131000	21423000	27041000
Solyc01g102540.2.1	14836000	9430400	19426000	35738000	24492000	33389000	28158000	22192000	14955000	21449000	16657000	33599000
Solyc01g102550.2.1	11239000	8708900	20273000	22123000	15245000	32868000	15011000	17381000	14870000	14695000	14127000	30563000
Solyc01g102560.2.1	35381000	58383000	22645000	5990800	9177300	8360400	7335300	8206500	8127800	5921600	12136000	6468900
Solyc01g102570.2.1	32374000	34111000	9858300	1741400	2783200	2760600	1992000	1914300	2805700	1710700	2938600	2481100
Solyc01g102580.2.1	32464000	25389000	27871000	22767000	14868000	18211000	15970000	28983000	24782000	23085000	24459000	20864000
Solyc01g102590.2.1	0	0	0	0	0	0	0	0	0	1096700	0	0
Solyc01g102750.2.1	3456900	0	4846200	6374500	2764700	7378700	5191100	2791900	2803300	5610700	5194400	5307000
Solyc01g102760.2.1	6337500	1935800	6163500	8737300	4109100	15494000	3788200	4114400	4307600	8475000	5134300	10768000
Solyc01g102860.2.1	548150	862670	341800	0	111540	164110	0	0	226720	0	0	0
Solyc01g102970.2.1	12000000	11277000	13206000	11368000	17241000	22631000	12008000	20012000	24999000	18297000	22166000	19794000
Solyc01g102980.2.1	5015300	4145800	6506100	8641200	7343200	5140800	11826000	7890400	5689200	7487100	6964400	5049400
Solyc01g103020.2.1	2339000	0	1785200	0	0	0	0	0	0	0	0	0
Solyc01g103040.2.1	2125800	1559200	1018300	6785800	2864100	3826900	4308100	2812500	4176400	6799900	6294600	3195700
Solyc01g103080.2.1	12525000	10480000	19456000	19498000	27702000	28063000	26413000	26767000	20903000	11539000	32798000	24867000
Solyc01g103100.2.1	0	1059500	0	597640	522880	0	0	0	0	0	0	0
Solyc01g103130.1.1	16407000	0	0	0	0	0	0	0	0	0	0	0
Solyc01g103160.2.1	0	0	0	0	0	0	0	0	0	0	0	0
Solyc01g103380.2.1	0	1487600	0	0	0	0	0	0	0	0	0	0
Solyc01g103410.2.1	1740600	0	0	1211100	1996700	1553700	1631100	0	0	0	0	1370400
Solyc01g103450.2.1	62860000	174320000	43756000	37297000	24608000	20848000	26152000	35443000	29155000	24953000	30086000	27738000
Solyc01g103480.2.1	8990700	17327000	12259000	5212700	13990000	9470800	6193500	12701000	10561000	3283900	8874100	4949500
Solyc01g103510.2.1	3555900	3887400	2400000	3577200	5141800	2157800	6223800	5313000	3195200	2148800	9213000	0
Solyc01g103570.2.1	5642600	0	5073500	7678700	6784000	5338500	6425200	6673400	4549500	7847800	7250500	8373100
Solyc01g103680.2.1	27230000	35938000	37032000	16154000	16497000	16275000	14293000	22418000	20859000	15369000	20738000	18714000
Solyc01g103740.2.1	65719000	56025000	83451000	124390000	116380000	87239000	152620000	129750000	89738000	115340000	97164000	78495000
Solyc01g103750.2.1	2522500	5489100	1943500	126420	0	0	0	297600	0	0	0	116170
Solyc01g103780.2.1	1753200	1447100	1546900	1457700	1999800	1858700	1966000	1697300	2046400	2048800	2280900	2993200
Solyc01g104020.2.1	0	0	0	0	609910	0	0	0	0	0	0	0
Solyc01g104160.2.1	0	0	0	0	0	0	0	0	0	0	0	894630
Solyc01g104170.2.1	4314900	3963200	952700	395340	0	0	753150	800760	1134700	0	0	0
Solyc01g104350.2.1	0	0	0	1663200	1580200	1423300	1265700	1171800	0	1182900	1173700	1849700
Solyc01g104370.2.1	0	0	0	0	0	0	0	1908100	0	0	0	0
Solyc01g104400.2.1	1951100	2154000	2554000	3765400	4570300	5660800	1828200	2289600	3933300	3676300	6105700	5944100
Solyc01g104470.2.1	3493500	1514000	7089700	8638200	8760500	23753000	6958600	3159500	3925600	2974700	9621200	14043000
Solyc01g104510.2.1	25148000	13357000	33240000	27636000	22855000	29273000	23102000	24924000	10383000	31637000	19074000	33514000
Solyc01g104560.2.1	238030000	163760000	141500000	243240000	304670000	235510000	389980000	259980000	325330000	198600000	322620000	222300000
Solyc01g104570.2.1	1181300	0	879780	1672300	1716100	1075600	1662700	1340600	1219100	1902900	1748500	1636200
Solyc01g104590.2.1	223040000	305900000	233250000	264550000	258000000	190130000	250610000	250090000	246310000	243340000	297500000	163450000
Solyc01g104640.2.1	0	0	0	0	0	1097100	0	0	0	0	0	0
Solyc05g023800.2.1	83234000	78408000	90873000	101040000	99164000	86294000	109630000	70065000	77507000	88066000	90881000	81106000
Solyc01g104790.2.1	0	0	0	1455300	0	0	0	0	0	0	0	0
Solyc01g104840.2.1	35230000	20298000	14990000	37271000	44693000	12688000	45483000	33138000	7304300	33312000	41035000	9295100
Solyc01g104950.2.1	21962000	26830000	26716000	32330000	38674000	35519000	24213000	27736000	22313000	25009000	22482000	22364000
Solyc01g105030.2.1	445610000	716280000	283110000	27485000	28154000	22558000	30157000	58016000	53468000	18326000	30817000	27441000
Solyc01g105050.2.1	11413000	16240000	9760000	0	0	0	0	0	0	0	0	0
Solyc01g105060.2.1	44541000	33953000	34910000	48858000	65024000	27956000	40717000	43737000	56698000	68827000	59086000	21623000
Solyc01g105070.2.1	31348000	46481000	9870200	0	0	0	0	1448300	0	0	0	0
Solyc01g105140.2.1	4868200	2897300	8512100	10249000	25354000	12357000	18188000	9836000	7408700	6415700	12104000	13461000
Solyc01g105340.2.1	23802000	26852000	27617000	21637000	29013000	33239000	21248000	10973000	28187000	22596000	16641000	37084000
Solyc01g105370.2.1	5790600	5903500	0	0	0	0	0	0	0	0	0	0
Solyc01g105410.2.1	40309000	45485000	60053000	54431000	52829000	59451000	40082000	55417000	33531000	19432000	60372000	60068000
Solyc01g105540.2.1	3284500	17049000	1402400	883460	1095500	639080	875000	1099100	0	0	827420	0
Solyc01g105560.2.1	1998600	5263300	700540	0	0	0	627860	833900	0	0	0	0
Solyc01g105680.2.1	0	0	0	0	0	0	0	0	0	0	0	1281000
Solyc01g105780.2.1	36010000	21320000	41030000	67599000	68895000	57720000	96784000	60250000	85497000	68788000	50202000	42107000
Solyc01g106010.2.1	393000	1645200	434220	0	0	0	0	0	0	0	0	0
Solyc01g106030.2.1	0	0	0	0	0	0	0	0	0	0	0	193790
Solyc01g106050.2.1	17516000	22033000	18689000	11614000	8149100	11850000	7389600	9209200	12325000	12515000	10645000	8733600
Solyc01g106260.2.1	4760600	8817100	2178000	2235100	1443300	0	1450600	1669900	1065600	1049400	1881700	0
Solyc01g106240.2.1	95719000	46819000	130480000	136480000	151470000	133930000	148300000	154000000	126380000	170140000	124250000	136570000
Solyc01g106280.2.1	31428000	18733000	33889000	97552000	71610000	54825000	82741000	78769000	75372000	84009000	61830000	47374000
Solyc01g106430.2.1	0	4728100	0	0	0	0	0	0	0	0	0	0
Solyc01g106480.2.1	88028000	291510000	66067000	16854000	18951000	13484000	20221000	33479000	17854000	16343000	19478000	13074000
Solyc01g106580.2.1	3391800	3880000	3430400	4824200	8835200	4047100	2941200	3534700	3429400	3485200	4517800	4433700
Solyc01g106620.2.1	26306000	83452000	20398000	2766000	0	0	1790800	1461700	0	0	611330	3220900
Solyc01g106770.2.1	1019900	0	867840	0	0	956370	0	1005400	0	793630	0	826450
Solyc01g107030.2.1	15251000	4324900	22048000	42264000	35423000	41541000	47633000	30724000	31001000	49160000	27394000	46542000
Solyc01g107090.2.1	0	586180	0	0	0	0	0	0	0	0	0	0
Solyc01g107130.2.1	1381500	12130000	1239800	1026800	0	0	0	1194500	0	0	955530	0
Solyc01g107150.2.1	731300	543780	843610	484220	333900	496100	0	0	0	962180	0	0
Solyc01g107160.2.1	384390	415540	0	0	0	0	0	0	0	0	0	0
Solyc01g107330.2.1	2647100	2332200	842380	0	0	0	0	0	0	0	0	0
Solyc01g107410.2.1	33327000	17179000	27814000	37580000	27338000	52285000	53333000	35545000	50274000	43638000	37252000	33997000
Solyc01g107610.2.1	2247500	0	2606700	2920800	3617500	2834400	0	0	1344100	3409900	0	0
Solyc01g107640.2.1	0	1160500	0	0	0	0	0	0	0	0	0	0
Solyc01g107820.2.1	2780500	5890800	1334900	0	0	0	0	0	0	0	0	0
Solyc01g107870.2.1	59139000	115170000	49341000	20550000	35535000	23230000	29393000	37061000	29272000	13403000	52103000	25881000
Solyc01g108150.2.1	24838000	31786000	22177000	28550000	41394000	31450000	22252000	24948000	21925000	20271000	34581000	26790000
Solyc07g021620.1.1	0	0	0	623660	0	0	0	0	0	0	0	0
Solyc01g108250.2.1	9849500	5314600	6481800	6952100	5844300	7155400	7446500	6668400	8412800	7799500	6561400	5005000
Solyc01g108290.2.1	0	0	0	0	0	0	0	0	0	0	0	409100
Solyc01g108430.2.1	2332900	352370	1071700	1707200	1014800	2133300	2629200	774640	2607500	437140	840900	3285400
Solyc01g108490.2.1	82597000	38500000	50592000	26485000	27977000	33984000	24216000	25756000	13629000	11161000	11193000	12217000
Solyc01g108500.2.1	7235400	4221000	8794500	3199100	5219100	5637800	3554800	5365900	3806000	3250800	3832400	5440400
Solyc01g108600.2.1	3288400	7229200	1696100	1121100	1771500	0	2033600	1461600	0	0	0	0
Solyc01g108630.2.1	13985000	36052000	5563100	0	0	0	3689900	2648800	0	0	0	0
